Data type	Check status	Checked by	Year	Sampling platform (code)	Visit event identifier	Expedition identifier	Station name	Reported station name	Project	Orderer	Sampling date	Sampling time (start)	Sampling date (end)	Sampling time (end)	Shark sample id	Sample latitude (DM)	Sample longitude (DM)	Sample latitude (DD)	Sample longitude (DD)	Positioning system (code)	Station water depth	Wind direction (code)	Wind speed (m/s)	Air temperature (C)	Wet-bulb temperature (C)	Air pressure (hpa)	Weather observations (code)	Cloud (code)	Wave observation (code)	Ice (code)	Secchi depth (m)	Q-flag Secchi depth	Additional Sampling	Sampling event comment	Sampling depth (m)	Pressure CTD (dbar)	Q-flag Pressure CTD	Temperature bottle (C)	Q-flag Temperature bottle	Temperature CTD (C)	Q-flag Temperature CTD	Salinity bottle (o/oo psu)	Q-flag Salinity bottle	Salinity CTD (o/oo psu)	Q-flag Salinity CTD	Conductivity_25 bottle (mS/m)	Q-flag Conductivity_25 bottle	Conductivity CTD (mS/m)	Q-flag Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	Q-flag Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	Q-flag Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	Q-flag Hydrogen sulphide H2S	pH	Q-flag pH	pH Laboratory	Q-flag pH Laboratory	Temperature pH Laboratory (C)	Q-flag Temperature pH Laboratory	Alkalinity (mmol/kg)	Q-flag Alkalinity	Alkalinity_2 (mmol/l)	Q-flag Alkalinity_2	Phosphate PO4-P (umol/l)	Q-flag Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	Q-flag Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	Q-flag Nitrite NO2-N	Nitrate NO3-N (umol/l)	Q-flag Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	Q-flag Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	Q-flag Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	Q-flag Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	Q-flag Humus	Chlorophyll-a bottle (ug/l)	Q-flag Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	Q-flag Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	Q-flag Particulate organic carbon POC	Total organic carbon TOC (mg/l)	Q-flag Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	Q-flag Particulate organic nitrogen PON	Current direction (deca degrees)	Q-flag Current direction	Current velocity (cm/s)	Q-flag Current velocity	Lignin (mg/l)	Q-flag Lignin	Yellow substance (1/l)	Q-flag Yellow substance	Aluminium (ug/l)	Q-flag Aluminium	Urea (umol/l)	Q-flag Urea	Colored dissolved organic matter CDOM (1/m)	Q-flag Colored dissolved organic matter CDOM	Sample comment	Water category	Water district	Sea area name	Sea area code	Water type area	Sea basin	HELCOM/OSPAR area	Economic zone	County	Municipality	Station ID (VISS)	Reporting institute	Data holding centre	Internet access	Data set name	File name
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+7+7	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				7					2.2				5.9								7.48																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+8+8	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				8					2.1				5.9								7.34																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+9+9	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				9					2.0				5.9								7.48																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+10+10	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				10					1.7				5.9								8.11				7.4						1.413				0.53		0.86						13.83		0.86	<	36.8		31.27																						13.5						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+11+11	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				11					1.6				5.9								8.25																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+12+12	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				12					1.5				5.9								8.25																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+13+13	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				13					1.5				5.9								8.18																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+14+14	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				14					1.5				5.9								8.18																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+15+15	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				15					1.5				5.9								8.18																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+16+16	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				16					1.4				6.0								8.18																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+17+17	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				17					1.5				6.0								8.11				7.4						1.413				0.51		0.78						12.93		1.18		34.8		30.98																						13.7						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+18+18	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				18					1.6				6.0								7.69																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+19+19	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				19					1.7				6.0								6.50																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+20+20	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				20					1.7				6.0								6.15																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+21+21	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				21					1.7				6.0								5.80																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+22+22	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				22					1.7				6.0								5.66																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5208		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5208+23+23	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										2.9				23					1.7				6.0								5.59				7.2						1.413				0.68		1.14						12.55		8.77		44.6		33.30																						12.4						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+0.5+0.5	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				0.5					1.6				4.9								6.78																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+1+1	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				1					2.0				5.1								6.85																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+2+2	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				2					2.2				5.2								6.15																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+3+3	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				3					2.0				5.3								6.29																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+4+4	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				4					2.0				5.7								6.57																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+5+5	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				5					1.8				5.7								6.92																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+6+6	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				6					1.9				5.7								6.99																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+7+7	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				7					2.0				5.7								6.92				7.3						1.432				0.55		0.70						14.47		0.86	<	37.5		33.63																						19.0						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+8+8	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				8					2.0				5.7								6.92																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+9+9	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				9					2.1				5.7								6.85																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
